district,state,latitude,longitude,crimeType,severity,year,timeOfDay,caseCount,source
Bagaha,Bihar,25.136138,85.625829,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Bagaha,Bihar,25.238819,85.756022,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Banka,Bihar,24.845228,85.298985,RAPE,HIGH,2006,MORNING,1,synthetic
Banka,Bihar,25.0134,84.907745,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Banka,Bihar,25.014774,85.210437,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Banka,Bihar,24.871257,85.022727,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Banka,Bihar,25.482117,84.85703,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Begusarai,Bihar,25.575318,84.977761,RAPE,HIGH,2006,NIGHT,1,synthetic
Begusarai,Bihar,24.802399,85.318846,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Begusarai,Bihar,24.886844,85.661934,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Begusarai,Bihar,24.820664,85.571292,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Begusarai,Bihar,25.203334,85.384052,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
Bettiah,Bihar,24.747579,84.842751,RAPE,HIGH,2006,AFTERNOON,1,synthetic
Bettiah,Bihar,25.372505,85.003509,KIDNAPPING_ABDUCTION,HIGH,2006,AFTERNOON,1,synthetic
Bettiah,Bihar,25.335264,85.621555,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Bettiah,Bihar,24.793557,85.544697,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
Bettiah,Bihar,24.65447,85.143708,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
Bettiah,Bihar,25.428643,85.379231,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Bhabhua,Bihar,24.711377,84.866161,RAPE,HIGH,2006,EVENING,1,synthetic
Bhabhua,Bihar,24.851275,85.870083,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Bhabhua,Bihar,24.648229,85.198368,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Bhabhua,Bihar,25.075777,85.947066,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Bhabhua,Bihar,25.375498,84.738939,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
Bhabhua,Bihar,25.462868,85.326359,IMPORTATION_OF_GIRLS,CRITICAL,2006,NIGHT,1,synthetic
Bhagalpur,Bihar,25.117943,86.937125,RAPE,HIGH,2006,NIGHT,1,synthetic
Bhagalpur,Bihar,25.131845,87.098283,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Bhagalpur,Bihar,25.192374,87.099178,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Bhagalpur,Bihar,25.224262,87.071224,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
Bhagalpur,Bihar,25.190545,86.933873,INSULT_TO_MODESTY,MEDIUM,2006,AFTERNOON,1,synthetic
Bhagalpur,Bihar,25.354891,86.964868,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Bhojpur,Bihar,25.055792,84.843047,RAPE,HIGH,2006,EVENING,1,synthetic
Bhojpur,Bihar,25.213305,84.904406,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Bhojpur,Bihar,25.705347,85.001971,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Bhojpur,Bihar,25.599744,85.201012,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Bhojpur,Bihar,25.437963,85.420856,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Buxar,Bihar,25.460422,84.841469,RAPE,HIGH,2006,NIGHT,1,synthetic
Buxar,Bihar,24.852404,85.355344,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Buxar,Bihar,25.589791,85.590159,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Buxar,Bihar,24.687773,85.167313,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Buxar,Bihar,24.824091,85.497383,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Buxar,Bihar,24.749664,85.543912,IMPORTATION_OF_GIRLS,CRITICAL,2006,NIGHT,1,synthetic
Darbhanga,Bihar,26.156604,85.576321,RAPE,HIGH,2006,EVENING,1,synthetic
Darbhanga,Bihar,26.064425,85.978235,KIDNAPPING_ABDUCTION,HIGH,2006,AFTERNOON,1,synthetic
Darbhanga,Bihar,26.246581,85.938586,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Darbhanga,Bihar,26.117886,85.960943,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Darbhanga,Bihar,26.123941,85.920631,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
Darbhanga,Bihar,25.994106,85.84991,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Darbhanga,Bihar,26.070048,85.603577,IMPORTATION_OF_GIRLS,CRITICAL,2006,EVENING,1,synthetic
Gaya,Bihar,24.825352,85.007846,RAPE,HIGH,2006,EVENING,1,synthetic
Gaya,Bihar,24.707474,85.076961,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
Gaya,Bihar,24.983415,84.958705,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Gaya,Bihar,24.744495,85.026054,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Gopalganj,Bihar,24.973899,85.672291,RAPE,HIGH,2006,NIGHT,1,synthetic
Gopalganj,Bihar,25.161935,85.833865,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Gopalganj,Bihar,25.196029,85.092372,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
Gopalganj,Bihar,25.327419,85.098069,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Gopalganj,Bihar,24.711138,85.026569,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Jamui,Bihar,24.603366,85.411948,RAPE,HIGH,2006,MORNING,1,synthetic
Jamui,Bihar,24.842737,84.96655,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Jamui,Bihar,24.669668,84.908106,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Jamui,Bihar,25.136551,85.23855,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
Jamui,Bihar,24.87913,85.652893,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
Jamui,Bihar,24.539499,85.284194,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Jehanabad,Bihar,25.233872,84.912018,RAPE,HIGH,2006,NIGHT,1,synthetic
Jehanabad,Bihar,24.793935,85.058141,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Jehanabad,Bihar,25.612315,85.397518,DOWRY_DEATH,HIGH,2006,MORNING,1,synthetic
Jehanabad,Bihar,25.026003,85.453586,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Jehanabad,Bihar,25.321506,85.116148,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Katihar,Bihar,25.222417,85.785544,RAPE,HIGH,2006,NIGHT,1,synthetic
Katihar,Bihar,25.16194,85.518704,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Katihar,Bihar,25.351158,85.317345,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
Katihar,Bihar,25.452641,84.885053,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Katihar,Bihar,24.817914,85.229669,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
Katihar,Bihar,24.822484,85.724406,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Katihar Rly.,Bihar,25.390548,85.699228,RAPE,HIGH,2006,NIGHT,1,synthetic
Katihar Rly.,Bihar,24.544705,85.301706,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
Katihar Rly.,Bihar,24.894642,85.575939,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
Katihar Rly.,Bihar,25.485221,85.300852,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Khagaria,Bihar,24.954611,85.243555,RAPE,HIGH,2006,AFTERNOON,1,synthetic
Khagaria,Bihar,25.369178,85.182468,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Khagaria,Bihar,25.020899,84.880773,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Khagaria,Bihar,25.005304,85.276358,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Kishanganj,Bihar,24.831902,85.108872,RAPE,HIGH,2006,MORNING,1,synthetic
Kishanganj,Bihar,25.271988,85.686928,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Kishanganj,Bihar,25.442835,85.223827,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Kishanganj,Bihar,25.181642,85.376508,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Lakhisarai,Bihar,29.039203,75.80206,RAPE,HIGH,2006,NIGHT,1,synthetic
Lakhisarai,Bihar,29.556181,75.464431,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Lakhisarai,Bihar,29.11708,75.55941,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
Lakhisarai,Bihar,29.186255,75.8437,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Lakhisarai,Bihar,29.065215,75.806591,CRUELTY_BY_HUSBAND,MEDIUM,2006,MORNING,1,synthetic
Madhepura,Bihar,25.564755,84.780171,RAPE,HIGH,2006,AFTERNOON,1,synthetic
Madhepura,Bihar,25.173826,84.768091,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
Madhepura,Bihar,24.755566,85.415892,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Madhepura,Bihar,25.178044,84.784047,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
Madhepura,Bihar,25.363818,85.052096,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Madhubani,Bihar,24.597836,85.227375,RAPE,HIGH,2006,NIGHT,1,synthetic
Madhubani,Bihar,25.272465,85.880839,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Madhubani,Bihar,24.816301,85.471473,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Madhubani,Bihar,25.336864,84.798494,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Madhubani,Bihar,25.071986,85.82806,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Motihari,Bihar,24.78085,85.681104,RAPE,HIGH,2006,EVENING,1,synthetic
Motihari,Bihar,24.459842,84.439697,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Motihari,Bihar,25.372525,85.395116,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Motihari,Bihar,24.922493,85.205112,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Motihari,Bihar,24.960763,85.873727,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Motihari,Bihar,24.448711,85.667911,IMPORTATION_OF_GIRLS,CRITICAL,2006,EVENING,1,synthetic
Munger,Bihar,24.780524,85.077404,RAPE,HIGH,2006,EVENING,1,synthetic
Munger,Bihar,25.685822,84.961779,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Munger,Bihar,24.614464,85.091419,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Munger,Bihar,24.719292,85.057824,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
Muzaffarpur,Bihar,26.182373,85.455403,RAPE,HIGH,2006,NIGHT,1,synthetic
Muzaffarpur,Bihar,26.049185,85.351792,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
Muzaffarpur,Bihar,26.184239,85.501296,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Muzaffarpur,Bihar,26.113974,85.267975,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Muzaffarpur,Bihar,26.293362,85.38515,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Muzaffarpur Rly.,Bihar,26.107958,85.20334,RAPE,HIGH,2006,EVENING,1,synthetic
Muzaffarpur Rly.,Bihar,26.142723,85.373446,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Muzaffarpur Rly.,Bihar,26.092433,85.409642,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Nalanda,Bihar,25.119717,85.481665,RAPE,HIGH,2006,MORNING,1,synthetic
Nalanda,Bihar,25.19145,85.269373,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Nalanda,Bihar,25.050796,85.44443,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Nalanda,Bihar,25.038679,85.496714,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Nalanda,Bihar,25.128545,85.278822,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Naugachia,Bihar,25.409316,85.485096,RAPE,HIGH,2006,EVENING,1,synthetic
Naugachia,Bihar,25.203167,85.51237,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Naugachia,Bihar,25.054032,85.451742,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Naugachia,Bihar,25.451117,84.790834,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Nawadah,Bihar,24.791732,85.208528,RAPE,HIGH,2006,AFTERNOON,1,synthetic
Nawadah,Bihar,24.765465,85.309313,KIDNAPPING_ABDUCTION,HIGH,2006,AFTERNOON,1,synthetic
Nawadah,Bihar,24.805587,85.369751,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Nawadah,Bihar,25.616602,84.998055,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Nawadah,Bihar,25.350197,85.871287,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
Nawadah,Bihar,25.002428,85.323697,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Nawadah,Bihar,25.151842,85.111825,IMPORTATION_OF_GIRLS,CRITICAL,2006,AFTERNOON,1,synthetic
Patna,Bihar,25.33511,85.276545,RAPE,HIGH,2006,NIGHT,1,synthetic
Patna,Bihar,25.73837,85.290211,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Patna,Bihar,25.700611,85.42784,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Patna,Bihar,25.52974,85.389348,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Patna,Bihar,25.765544,85.282039,INSULT_TO_MODESTY,MEDIUM,2006,AFTERNOON,1,synthetic
Patna,Bihar,25.646537,85.237367,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
Patna Rly.,Bihar,25.516227,85.012211,RAPE,HIGH,2006,AFTERNOON,1,synthetic
Patna Rly.,Bihar,25.640092,85.038089,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Patna Rly.,Bihar,25.578026,85.015027,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Patna Rly.,Bihar,25.525664,84.896513,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Patna Rly.,Bihar,25.654573,85.260543,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Purnea,Bihar,25.559629,85.895919,RAPE,HIGH,2006,EVENING,1,synthetic
Purnea,Bihar,24.893669,84.68595,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Purnea,Bihar,24.872772,84.907505,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Purnea,Bihar,25.631033,85.302519,ASSAULT_ON_WOMEN,MEDIUM,2006,MORNING,1,synthetic
Purnea,Bihar,24.857833,84.995452,CRUELTY_BY_HUSBAND,MEDIUM,2006,MORNING,1,synthetic
Rohtas,Bihar,24.937819,84.12976,RAPE,HIGH,2006,MORNING,1,synthetic
Rohtas,Bihar,24.807871,84.144573,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Rohtas,Bihar,24.987139,84.029166,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Rohtas,Bihar,24.976735,84.131908,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
Rohtas,Bihar,24.936108,84.00469,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Saharsa,Bihar,25.206426,85.594336,RAPE,HIGH,2006,NIGHT,1,synthetic
Saharsa,Bihar,25.208674,85.460603,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Saharsa,Bihar,25.056095,85.961991,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Saharsa,Bihar,25.094638,85.314504,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Saharsa,Bihar,25.106881,85.103639,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
Samastipur,Bihar,24.805594,84.922214,RAPE,HIGH,2006,AFTERNOON,1,synthetic
Samastipur,Bihar,25.292966,84.954986,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Samastipur,Bihar,24.66209,85.554375,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Samastipur,Bihar,25.15788,85.8369,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Samastipur,Bihar,25.219804,85.47718,INSULT_TO_MODESTY,MEDIUM,2006,AFTERNOON,1,synthetic
Samastipur,Bihar,24.918546,85.139394,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Samastipur,Bihar,25.358977,85.157458,IMPORTATION_OF_GIRLS,CRITICAL,2006,AFTERNOON,1,synthetic
Saran,Bihar,25.839082,84.781219,RAPE,HIGH,2006,AFTERNOON,1,synthetic
Saran,Bihar,26.112651,84.764821,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Saran,Bihar,25.972789,84.731853,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Saran,Bihar,25.845475,84.949621,ASSAULT_ON_WOMEN,MEDIUM,2006,AFTERNOON,1,synthetic
Saran,Bihar,25.840201,84.768251,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Sheikhpura,Bihar,24.832242,85.559601,RAPE,HIGH,2006,NIGHT,1,synthetic
Sheikhpura,Bihar,24.893566,85.200906,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Sheikhpura,Bihar,24.703739,85.567312,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
Sheikhpura,Bihar,25.05087,85.29479,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Sheikhpura,Bihar,25.084963,85.421067,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Sheohar,Bihar,25.313208,85.713128,RAPE,HIGH,2006,MORNING,1,synthetic
Sheohar,Bihar,25.574509,85.305077,KIDNAPPING_ABDUCTION,HIGH,2006,AFTERNOON,1,synthetic
Sheohar,Bihar,24.819912,84.990516,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Sheohar,Bihar,24.74874,85.307233,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Sheohar,Bihar,25.305719,85.008876,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Sitamarhi,Bihar,25.279103,85.565253,RAPE,HIGH,2006,NIGHT,1,synthetic
Sitamarhi,Bihar,25.480818,85.557295,KIDNAPPING_ABDUCTION,HIGH,2006,AFTERNOON,1,synthetic
Sitamarhi,Bihar,25.21684,85.254158,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Sitamarhi,Bihar,25.072386,85.434916,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Sitamarhi,Bihar,25.046044,85.704771,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
Sitamarhi,Bihar,24.683561,85.357754,CRUELTY_BY_HUSBAND,MEDIUM,2006,MORNING,1,synthetic
Sitamarhi,Bihar,24.830961,85.080178,IMPORTATION_OF_GIRLS,CRITICAL,2006,EVENING,1,synthetic
Siwan,Bihar,24.856138,85.506132,RAPE,HIGH,2006,AFTERNOON,1,synthetic
Siwan,Bihar,25.066474,85.483031,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Siwan,Bihar,25.45419,85.771524,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Siwan,Bihar,25.228982,85.222382,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Siwan,Bihar,25.699757,84.84394,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
Siwan,Bihar,25.376569,85.92728,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Supaul,Bihar,24.872533,84.834041,RAPE,HIGH,2006,MORNING,1,synthetic
Supaul,Bihar,25.072191,85.785725,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Supaul,Bihar,25.163086,85.223914,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Supaul,Bihar,25.492204,85.445074,CRUELTY_BY_HUSBAND,MEDIUM,2006,AFTERNOON,1,synthetic
Vaishali,Bihar,25.158246,85.230841,RAPE,HIGH,2006,EVENING,1,synthetic
Vaishali,Bihar,25.362665,85.367048,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Vaishali,Bihar,24.976008,85.451845,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Vaishali,Bihar,24.901349,84.852886,ASSAULT_ON_WOMEN,MEDIUM,2006,MORNING,1,synthetic
Vaishali,Bihar,25.24058,85.654613,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Total,Bihar,24.94322,85.036933,RAPE,HIGH,2006,NIGHT,1,synthetic
Total,Bihar,24.934703,85.575551,KIDNAPPING_ABDUCTION,HIGH,2006,MORNING,1,synthetic
Total,Bihar,24.918807,85.619326,DOWRY_DEATH,HIGH,2006,EVENING,1,synthetic
Total,Bihar,24.750735,84.595735,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Total,Bihar,24.593784,85.758723,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
Total,Bihar,25.550587,85.14711,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Total,Bihar,24.899783,85.4649,IMPORTATION_OF_GIRLS,CRITICAL,2006,EVENING,1,synthetic
Balrampur,Chhattisgarh,21.606519,81.809103,RAPE,HIGH,2006,NIGHT,1,synthetic
Balrampur,Chhattisgarh,20.935353,82.281158,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Balrampur,Chhattisgarh,21.434848,81.880517,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Balrampur,Chhattisgarh,20.741015,82.406361,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Bilaspur,Chhattisgarh,22.103591,82.035351,RAPE,HIGH,2006,NIGHT,1,synthetic
Bilaspur,Chhattisgarh,22.13844,81.972042,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Bilaspur,Chhattisgarh,21.875391,81.986559,DOWRY_DEATH,HIGH,2006,AFTERNOON,1,synthetic
Bilaspur,Chhattisgarh,22.038322,82.334583,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Bilaspur,Chhattisgarh,22.049841,82.237452,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
Bilaspur,Chhattisgarh,22.176564,82.099149,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Bizapur,Chhattisgarh,21.147318,81.872581,RAPE,HIGH,2006,AFTERNOON,1,synthetic
Bizapur,Chhattisgarh,21.013632,81.580069,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Bizapur,Chhattisgarh,21.354423,81.836251,CRUELTY_BY_HUSBAND,MEDIUM,2006,NIGHT,1,synthetic
Dantewara,Chhattisgarh,21.072442,81.948957,RAPE,HIGH,2006,EVENING,1,synthetic
Dantewara,Chhattisgarh,21.674557,81.240535,KIDNAPPING_ABDUCTION,HIGH,2006,AFTERNOON,1,synthetic
Dantewara,Chhattisgarh,20.863581,82.295854,DOWRY_DEATH,HIGH,2006,NIGHT,1,synthetic
Dantewara,Chhattisgarh,20.858218,81.558557,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Dantewara,Chhattisgarh,21.081922,81.824122,INSULT_TO_MODESTY,MEDIUM,2006,MORNING,1,synthetic
Dantewara,Chhattisgarh,20.846545,82.26158,CRUELTY_BY_HUSBAND,MEDIUM,2006,MORNING,1,synthetic
Dhamtari,Chhattisgarh,21.691781,82.000904,RAPE,HIGH,2006,NIGHT,1,synthetic
Dhamtari,Chhattisgarh,21.130694,81.531812,KIDNAPPING_ABDUCTION,HIGH,2006,NIGHT,1,synthetic
Dhamtari,Chhattisgarh,21.659994,82.117958,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Dhamtari,Chhattisgarh,20.810421,82.195736,INSULT_TO_MODESTY,MEDIUM,2006,EVENING,1,synthetic
Dhamtari,Chhattisgarh,21.399635,81.990315,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Durg,Chhattisgarh,21.19027,81.38718,RAPE,HIGH,2006,EVENING,1,synthetic
Durg,Chhattisgarh,21.124316,81.412523,KIDNAPPING_ABDUCTION,HIGH,2006,EVENING,1,synthetic
Durg,Chhattisgarh,21.294303,81.362642,DOWRY_DEATH,HIGH,2006,MORNING,1,synthetic
Durg,Chhattisgarh,21.157264,81.479907,ASSAULT_ON_WOMEN,MEDIUM,2006,NIGHT,1,synthetic
Durg,Chhattisgarh,21.262545,81.488013,INSULT_TO_MODESTY,MEDIUM,2006,NIGHT,1,synthetic
Durg,Chhattisgarh,21.071454,81.229894,CRUELTY_BY_HUSBAND,MEDIUM,2006,EVENING,1,synthetic
Grp Raipur,Chhattisgarh,21.23572,81.728002,RAPE,HIGH,2006,EVENING,1,synthetic
Grp Raipur,Chhattisgarh,21.274395,81.50934,ASSAULT_ON_WOMEN,MEDIUM,2006,EVENING,1,synthetic
Grp Raipur,Chhattisgarh,21.420585,81.938605,INSULT_TO_MODESTY,MEDIUM,2006,AFTERNOON,1,synthetic
