latitude,longitude,gridResolution,riskScore,riskLevel,crimeDensity,nightCrimeRate,severityScore,crimeCount,year
25.21,85.235,0.005,5.04,SAFE,1.4147,1.0,3.36,1,
25.215,85.2,0.005,5.04,SAFE,1.4147,1.0,3.36,1,
25.13,85.27,0.005,5.04,SAFE,1.4147,1.0,3.36,1,
25.09,85.28,0.005,5.04,SAFE,1.4147,1.0,3.36,1,
25.575,85.115,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
25.57,85.185,0.005,64.8,HIGH,38.1972,0.0,43.2,1,
25.53,84.995,0.005,64.8,HIGH,38.1972,0.0,43.2,1,
25.685,85.0,0.005,64.8,HIGH,38.1972,0.0,43.2,1,
25.48,85.155,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
25.715,85.01,0.005,100.0,CRITICAL,59.4179,1.0,94.08,1,
25.56,85.03,0.005,100.0,CRITICAL,59.4179,0.0,67.2,1,
25.585,85.05,0.005,100.0,CRITICAL,59.4179,1.0,94.08,1,
25.59,85.165,0.005,100.0,CRITICAL,64.3694,1.0,50.96,2,
25.545,85.235,0.005,100.0,CRITICAL,59.4179,0.0,67.2,1,
25.625,85.015,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
25.695,85.11,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
25.51,85.14,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
25.54,85.105,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
25.565,85.105,0.005,90.72,CRITICAL,38.1972,1.0,60.48,1,
25.675,84.96,0.005,7.8,SAFE,9.1956,0.0,5.2,1,
25.52,85.245,0.005,10.92,SAFE,9.1956,1.0,7.28,1,
25.665,85.095,0.005,7.8,SAFE,9.1956,0.0,5.2,1,
25.615,85.03,0.005,10.92,SAFE,9.1956,1.0,7.28,1,
25.565,85.155,0.005,10.92,SAFE,9.1956,1.0,7.28,1,
25.665,85.185,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
25.42,85.05,0.005,1.2,SAFE,1.4147,0.0,0.8,1,
25.515,85.14,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
25.54,85.2,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
25.51,84.98,0.005,100.0,CRITICAL,169.0581,1.0,133.84,1,
25.56,85.11,0.005,100.0,CRITICAL,386.9237,1.0,102.1067,3,
25.585,85.165,0.005,100.0,CRITICAL,169.0581,0.0,95.6,1,
25.605,85.115,0.005,100.0,CRITICAL,169.0581,1.0,133.84,1,
25.505,85.195,0.005,100.0,CRITICAL,169.0581,0.0,95.6,1,
25.635,85.115,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
25.69,85.19,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
25.575,84.99,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
25.49,85.25,0.005,1.2,SAFE,0.7074,0.0,0.8,1,
25.455,85.19,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
25.565,85.175,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
25.565,85.185,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
25.485,85.16,0.005,3.6,SAFE,2.1221,0.0,2.4,1,
25.565,85.24,0.005,3.6,SAFE,2.1221,0.0,2.4,1,
25.585,85.01,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
25.745,84.98,0.005,3.6,SAFE,2.1221,0.0,2.4,1,
25.6,85.035,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
25.6,85.14,0.005,4.2,SAFE,4.9515,0.0,2.8,1,
25.69,85.075,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
25.545,85.17,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
25.615,85.045,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
25.485,85.11,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
25.72,85.04,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
25.67,85.2,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
25.58,85.095,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
25.1,85.155,0.005,68.88,HIGH,29.0016,1.0,45.92,1,
25.01,85.195,0.005,68.88,HIGH,29.0016,1.0,45.92,1,
25.1,85.285,0.005,45.36,MODERATE,19.0986,1.0,30.24,1,
25.135,85.145,0.005,73.92,HIGH,31.1237,1.0,24.64,2,
25.08,85.26,0.005,100.0,CRITICAL,152.0815,0.1256,90.32,2,
25.125,85.29,0.005,45.36,MODERATE,19.0986,1.0,30.24,1,
25.095,85.265,0.005,16.8,SAFE,9.903,0.0,11.2,1,
24.995,85.13,0.005,23.52,SAFE,9.903,1.0,15.68,1,
25.085,85.27,0.005,23.52,SAFE,9.903,1.0,15.68,1,
25.005,85.395,0.005,65.16,HIGH,29.7089,0.881,21.72,2,
25.15,85.245,0.005,4.2,SAFE,3.5368,1.0,2.8,1,
25.17,85.285,0.005,4.2,SAFE,3.5368,1.0,2.8,1,
25.21,85.335,0.005,4.2,SAFE,3.5368,1.0,2.8,1,
25.095,85.335,0.005,100.0,CRITICAL,811.3372,0.9939,424.1067,3,
25.07,85.36,0.005,13.44,SAFE,9.903,1.0,4.48,2,
25.18,85.265,0.005,10.92,SAFE,9.1956,1.0,7.28,1,
25.155,85.125,0.005,10.92,SAFE,9.1956,1.0,7.28,1,
24.97,84.105,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
24.96,84.11,0.005,62.16,HIGH,26.1722,1.0,20.72,2,
24.935,83.99,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
24.91,83.96,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
24.86,83.985,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
24.925,84.115,0.005,24.0,SAFE,14.1471,0.0,16.0,1,
24.925,84.025,0.005,33.6,MODERATE,14.1471,1.0,22.4,1,
25.045,84.1,0.005,33.6,MODERATE,14.1471,1.0,22.4,1,
24.81,84.065,0.005,60.48,HIGH,25.4648,1.0,40.32,1,
24.945,84.175,0.005,43.2,MODERATE,25.4648,0.0,28.8,1,
24.955,83.97,0.005,100.0,CRITICAL,100.4445,1.0,49.84,2,
24.985,84.075,0.005,43.2,MODERATE,25.4648,0.0,28.8,1,
24.945,84.24,0.005,60.48,HIGH,25.4648,1.0,40.32,1,
25.07,83.99,0.005,7.56,SAFE,6.3662,1.0,5.04,1,
25.04,84.075,0.005,5.4,SAFE,6.3662,0.0,3.6,1,
25.005,83.98,0.005,7.56,SAFE,6.3662,1.0,5.04,1,
24.82,83.97,0.005,7.56,SAFE,6.3662,1.0,5.04,1,
24.935,83.92,0.005,7.56,SAFE,6.3662,1.0,5.04,1,
24.895,84.015,0.005,21.0,SAFE,17.6839,1.0,14.0,1,
24.92,84.225,0.005,21.0,SAFE,17.6839,1.0,14.0,1,
24.915,84.2,0.005,21.0,SAFE,17.6839,1.0,14.0,1,
25.045,84.11,0.005,21.0,SAFE,17.6839,1.0,14.0,1,
25.005,85.58,0.005,88.2,CRITICAL,50.9296,1.0,29.4,2,
25.195,85.28,0.005,55.44,MODERATE,23.3427,1.0,36.96,1,
25.36,85.535,0.005,39.6,MODERATE,23.3427,0.0,26.4,1,
25.225,85.575,0.005,39.6,MODERATE,23.3427,0.0,26.4,1,
25.165,85.5,0.005,39.6,MODERATE,23.3427,0.0,26.4,1,
25.24,85.68,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
25.135,85.655,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
25.25,85.87,0.005,4.8,SAFE,2.8294,0.0,3.2,1,
25.245,85.485,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
25.015,85.6,0.005,14.4,SAFE,8.4883,0.0,9.6,1,
25.215,85.565,0.005,20.16,SAFE,8.4883,1.0,13.44,1,
25.07,85.62,0.005,20.16,SAFE,8.4883,1.0,13.44,1,
25.22,85.61,0.005,20.16,SAFE,8.4883,1.0,13.44,1,
25.33,85.505,0.005,12.6,SAFE,14.8545,0.0,8.4,1,
25.27,85.48,0.005,28.56,SAFE,28.2942,0.475,9.52,2,
25.195,85.585,0.005,17.64,SAFE,14.8545,1.0,11.76,1,
25.255,85.55,0.005,100.0,CRITICAL,60.8326,1.0,41.44,2,
25.225,85.62,0.005,51.84,MODERATE,36.0752,0.5098,11.52,3,
25.17,85.49,0.005,30.24,MODERATE,21.2207,1.0,10.08,2,
25.215,85.55,0.005,20.16,SAFE,16.9765,1.0,13.44,1,
25.28,85.55,0.005,84.48,CRITICAL,50.9296,0.5278,18.7733,3,
24.94,85.075,0.005,100.0,CRITICAL,74.2724,0.8,36.96,3,
25.055,85.075,0.005,100.0,CRITICAL,186.0346,1.0,88.48,2,
25.09,85.16,0.005,18.48,SAFE,7.7809,1.0,12.32,1,
25.055,85.135,0.005,18.48,SAFE,7.7809,1.0,12.32,1,
25.08,84.985,0.005,18.48,SAFE,7.7809,1.0,12.32,1,
25.07,84.95,0.005,18.48,SAFE,7.7809,1.0,12.32,1,
25.215,85.155,0.005,56.4,MODERATE,33.2457,0.0,37.6,1,
25.085,85.095,0.005,100.0,CRITICAL,46.6855,0.7121,33.92,2,
25.095,85.015,0.005,78.96,HIGH,33.2457,1.0,52.64,1,
25.115,85.09,0.005,78.96,HIGH,33.2457,1.0,52.64,1,
25.12,85.02,0.005,58.92,MODERATE,33.9531,0.0208,19.64,2,
25.005,85.01,0.005,9.24,SAFE,7.7809,1.0,6.16,1,
25.08,84.955,0.005,6.6,SAFE,7.7809,0.0,4.4,1,
25.045,85.01,0.005,4.2,SAFE,3.5368,1.0,2.8,1,
25.215,85.06,0.005,4.2,SAFE,3.5368,1.0,2.8,1,
24.97,85.01,0.005,29.4,SAFE,14.1471,1.0,9.8,2,
24.91,85.025,0.005,4.2,SAFE,3.5368,1.0,2.8,1,
25.14,85.005,0.005,27.72,SAFE,23.3427,1.0,18.48,1,
25.095,84.945,0.005,27.72,SAFE,23.3427,1.0,18.48,1,
25.3,85.105,0.005,19.8,SAFE,23.3427,0.0,13.2,1,
25.08,85.075,0.005,19.8,SAFE,23.3427,0.0,13.2,1,
24.895,85.11,0.005,19.8,SAFE,23.3427,0.0,13.2,1,
25.045,85.065,0.005,48.6,MODERATE,19.0986,0.0,32.4,1,
25.095,85.065,0.005,48.6,MODERATE,19.0986,0.0,32.4,1,
24.925,85.115,0.005,68.04,HIGH,19.0986,1.0,45.36,1,
24.99,85.07,0.005,68.04,HIGH,19.0986,1.0,45.36,1,
25.85,84.685,0.005,100.0,CRITICAL,67.9062,0.5,46.08,2,
26.04,84.79,0.005,80.64,CRITICAL,33.9531,1.0,53.76,1,
25.86,84.785,0.005,80.64,CRITICAL,33.9531,1.0,53.76,1,
25.8,84.715,0.005,80.64,CRITICAL,33.9531,1.0,53.76,1,
26.01,84.585,0.005,100.0,CRITICAL,49.5149,1.0,78.4,1,
25.93,84.745,0.005,100.0,CRITICAL,49.5149,1.0,78.4,1,
25.86,84.795,0.005,84.0,CRITICAL,49.5149,0.0,56.0,1,
25.915,84.625,0.005,100.0,CRITICAL,49.5149,1.0,78.4,1,
25.81,84.63,0.005,100.0,CRITICAL,49.5149,1.0,78.4,1,
25.94,84.63,0.005,100.0,CRITICAL,68.6135,1.0,54.32,2,
25.975,84.825,0.005,100.0,CRITICAL,52.3443,1.0,82.88,1,
25.93,84.675,0.005,100.0,CRITICAL,52.3443,1.0,82.88,1,
25.98,84.63,0.005,100.0,CRITICAL,52.3443,1.0,82.88,1,
25.945,84.725,0.005,100.0,CRITICAL,52.3443,1.0,82.88,1,
25.865,84.715,0.005,41.16,MODERATE,34.6604,1.0,27.44,1,
25.985,84.84,0.005,41.16,MODERATE,34.6604,1.0,27.44,1,
25.79,84.66,0.005,41.16,MODERATE,34.6604,1.0,27.44,1,
26.04,84.64,0.005,41.16,MODERATE,34.6604,1.0,27.44,1,
25.745,84.79,0.005,29.4,SAFE,34.6604,0.0,19.6,1,
25.905,84.685,0.005,61.2,HIGH,72.1503,0.0,40.8,1,
25.96,84.79,0.005,85.68,CRITICAL,72.1503,1.0,57.12,1,
25.82,84.755,0.005,85.68,CRITICAL,72.1503,1.0,57.12,1,
25.93,84.655,0.005,61.2,HIGH,72.1503,0.0,40.8,1,
25.19,85.05,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
25.15,84.975,0.005,6.0,SAFE,3.5368,0.0,4.0,1,
25.09,84.975,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
25.065,85.055,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
25.185,85.135,0.005,4.8,SAFE,2.8294,0.0,3.2,1,
25.22,85.0,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
25.11,85.135,0.005,50.4,MODERATE,21.2207,1.0,16.8,2,
25.045,84.99,0.005,13.2,SAFE,7.7809,0.0,8.8,1,
25.12,85.065,0.005,100.0,CRITICAL,87.0048,0.2358,35.8933,3,
25.19,85.075,0.005,13.2,SAFE,7.7809,0.0,8.8,1,
25.08,85.0,0.005,18.48,SAFE,7.7809,1.0,12.32,1,
25.185,84.955,0.005,3.36,SAFE,2.8294,1.0,2.24,1,
25.11,85.06,0.005,3.36,SAFE,2.8294,1.0,2.24,1,
25.175,85.07,0.005,2.4,SAFE,2.8294,0.0,1.6,1,
25.09,84.95,0.005,3.36,SAFE,2.8294,1.0,2.24,1,
25.18,84.93,0.005,3.36,SAFE,2.8294,1.0,2.24,1,
25.225,85.095,0.005,10.8,SAFE,12.7324,0.0,7.2,1,
25.145,85.12,0.005,10.8,SAFE,12.7324,0.0,7.2,1,
25.19,85.035,0.005,15.12,SAFE,12.7324,1.0,10.08,1,
25.395,85.02,0.005,3.36,SAFE,1.4147,1.0,2.24,1,
25.25,85.235,0.005,3.36,SAFE,1.4147,1.0,2.24,1,
25.16,85.22,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
25.15,85.15,0.005,53.76,MODERATE,22.6354,1.0,17.92,2,
25.335,85.24,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
25.26,85.12,0.005,45.36,MODERATE,29.0016,1.0,15.12,2,
25.03,85.165,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
25.235,85.255,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
25.22,85.265,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
25.2,85.085,0.005,3.6,SAFE,2.1221,0.0,2.4,1,
25.19,85.16,0.005,11.52,SAFE,8.4883,0.3333,2.56,3,
25.19,85.22,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
25.08,85.2,0.005,1.2,SAFE,1.4147,0.0,0.8,1,
25.21,85.095,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
25.295,85.115,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
25.165,85.09,0.005,100.0,CRITICAL,48.8076,1.0,33.6,2,
25.07,85.195,0.005,15.12,SAFE,12.7324,1.0,10.08,1,
25.165,84.97,0.005,15.12,SAFE,12.7324,1.0,10.08,1,
25.125,85.25,0.005,94.08,CRITICAL,50.2223,1.0,20.9067,3,
24.805,85.145,0.005,45.36,MODERATE,19.0986,1.0,30.24,1,
24.98,85.35,0.005,46.56,MODERATE,19.806,0.9643,15.52,2,
25.095,85.18,0.005,76.8,HIGH,45.2708,0.0,25.6,2,
24.88,85.185,0.005,45.36,MODERATE,19.0986,1.0,30.24,1,
24.92,85.36,0.005,100.0,CRITICAL,56.5885,0.5625,39.2,2,
24.865,85.29,0.005,75.6,HIGH,31.831,1.0,50.4,1,
24.87,85.295,0.005,75.6,HIGH,31.831,1.0,50.4,1,
24.835,85.33,0.005,54.0,MODERATE,31.831,0.0,36.0,1,
24.905,85.295,0.005,65.16,HIGH,50.9296,0.8194,21.72,2,
24.98,85.325,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
25.065,85.405,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
25.01,85.28,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
24.98,85.275,0.005,100.0,CRITICAL,65.0767,1.0,46.2,2,
25.035,85.255,0.005,34.44,MODERATE,21.2207,1.0,11.48,2,
24.885,85.185,0.005,27.96,SAFE,20.5133,0.6552,9.32,2,
24.785,85.185,0.005,15.96,SAFE,13.4398,1.0,10.64,1,
24.91,85.285,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
24.87,85.165,0.005,64.2,HIGH,54.4664,0.974,21.4,2,
24.825,85.245,0.005,3.36,SAFE,2.8294,1.0,1.12,2,
24.815,85.225,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
24.885,85.135,0.005,1.2,SAFE,1.4147,0.0,0.8,1,
25.005,85.225,0.005,63.84,HIGH,53.759,1.0,42.56,1,
24.9,85.335,0.005,63.84,HIGH,53.759,1.0,42.56,1,
24.795,85.165,0.005,63.84,HIGH,53.759,1.0,42.56,1,
24.935,85.225,0.005,45.6,MODERATE,53.759,0.0,30.4,1,
24.895,85.295,0.005,1.8,SAFE,0.7074,0.0,1.2,1,
25.015,85.28,0.005,21.0,SAFE,8.4883,1.0,7.0,2,
24.875,85.27,0.005,1.8,SAFE,0.7074,0.0,1.2,1,
24.855,85.205,0.005,2.52,SAFE,0.7074,1.0,1.68,1,
24.93,85.37,0.005,100.0,CRITICAL,43.1487,1.0,34.44,2,
25.06,85.29,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
25.055,85.32,0.005,73.44,HIGH,63.662,0.2,24.48,2,
25.06,85.495,0.005,67.2,HIGH,43.8561,1.0,22.4,2,
25.22,85.285,0.005,100.0,CRITICAL,91.2489,0.3178,58.16,2,
25.165,85.275,0.005,92.88,CRITICAL,47.3928,0.3881,30.96,2,
25.13,85.135,0.005,10.08,SAFE,8.4883,1.0,6.72,1,
25.205,85.185,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
25.215,85.355,0.005,71.4,HIGH,30.4163,1.0,23.8,2,
25.315,85.37,0.005,76.92,HIGH,66.4915,0.2021,25.64,2,
25.24,85.25,0.005,45.0,MODERATE,53.0517,0.0,30.0,1,
25.175,85.26,0.005,63.0,HIGH,53.0517,1.0,42.0,1,
25.0,85.18,0.005,63.0,HIGH,53.0517,1.0,42.0,1,
25.23,85.205,0.005,63.0,HIGH,53.0517,1.0,42.0,1,
24.875,85.13,0.005,40.32,MODERATE,16.9765,1.0,26.88,1,
24.855,85.02,0.005,40.32,MODERATE,16.9765,1.0,26.88,1,
24.895,85.145,0.005,100.0,CRITICAL,72.1503,0.2353,44.64,2,
24.85,85.065,0.005,42.0,MODERATE,17.6839,1.0,14.0,2,
24.555,85.125,0.005,40.32,MODERATE,16.9765,1.0,26.88,1,
24.86,85.055,0.005,31.92,MODERATE,13.4398,1.0,21.28,1,
24.745,85.04,0.005,31.92,MODERATE,13.4398,1.0,21.28,1,
24.775,85.1,0.005,31.92,MODERATE,13.4398,1.0,21.28,1,
24.695,85.125,0.005,31.92,MODERATE,13.4398,1.0,21.28,1,
24.84,84.975,0.005,31.92,MODERATE,13.4398,1.0,21.28,1,
24.91,85.02,0.005,13.44,SAFE,5.6588,1.0,8.96,1,
24.97,85.115,0.005,13.44,SAFE,5.6588,1.0,8.96,1,
24.835,85.125,0.005,13.44,SAFE,5.6588,1.0,8.96,1,
25.035,85.13,0.005,13.44,SAFE,5.6588,1.0,8.96,1,
24.91,84.94,0.005,13.44,SAFE,5.6588,1.0,8.96,1,
24.925,85.045,0.005,15.12,SAFE,12.7324,1.0,5.04,2,
24.855,85.17,0.005,9.24,SAFE,7.7809,1.0,3.08,2,
24.885,85.13,0.005,8.4,SAFE,7.0736,1.0,5.6,1,
25.35,85.305,0.005,23.52,SAFE,9.903,1.0,15.68,1,
25.405,85.39,0.005,23.52,SAFE,9.903,1.0,15.68,1,
25.255,85.31,0.005,38.64,MODERATE,16.2692,1.0,12.88,2,
25.365,85.24,0.005,82.32,CRITICAL,34.6604,1.0,54.88,1,
25.38,85.35,0.005,58.8,MODERATE,34.6604,0.0,39.2,1,
25.27,85.32,0.005,85.68,CRITICAL,36.0752,1.0,28.56,2,
25.27,85.4,0.005,82.32,CRITICAL,34.6604,1.0,54.88,1,
25.215,85.445,0.005,82.32,CRITICAL,34.6604,1.0,54.88,1,
25.17,85.155,0.005,100.0,CRITICAL,54.4664,1.0,86.24,1,
25.55,85.385,0.005,100.0,CRITICAL,54.4664,1.0,86.24,1,
25.275,85.45,0.005,92.4,CRITICAL,54.4664,0.0,61.6,1,
25.37,85.275,0.005,100.0,CRITICAL,159.1551,0.3422,102.32,2,
25.24,85.305,0.005,100.0,CRITICAL,94.7857,1.0,75.04,2,
25.29,85.275,0.005,21.0,SAFE,11.3177,1.0,7.0,2,
25.445,85.37,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
25.32,85.415,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
25.435,85.46,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
25.395,85.245,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
25.25,85.25,0.005,100.0,CRITICAL,81.3459,0.6261,26.08,3,
25.13,85.315,0.005,36.12,MODERATE,30.4163,1.0,24.08,1,
25.48,85.42,0.005,36.12,MODERATE,30.4163,1.0,24.08,1,
25.425,85.32,0.005,36.12,MODERATE,30.4163,1.0,24.08,1,
25.015,85.37,0.005,100.0,CRITICAL,871.4625,0.0,985.6,1,
24.965,85.47,0.005,100.0,CRITICAL,871.4625,1.0,1379.84,1,
24.93,85.54,0.005,100.0,CRITICAL,871.4625,1.0,1379.84,1,
24.9,85.425,0.005,100.0,CRITICAL,766.7738,1.0,1214.08,1,
25.045,85.485,0.005,100.0,CRITICAL,766.7738,1.0,1214.08,1,
24.95,85.4,0.005,100.0,CRITICAL,785.165,1.0,621.6,2,
25.035,85.325,0.005,100.0,CRITICAL,766.7738,1.0,1214.08,1,
25.005,85.38,0.005,100.0,CRITICAL,840.3388,1.0,1330.56,1,
25.03,85.42,0.005,100.0,CRITICAL,840.3388,1.0,1330.56,1,
24.93,85.365,0.005,100.0,CRITICAL,840.3388,1.0,1330.56,1,
24.925,85.435,0.005,100.0,CRITICAL,840.3388,1.0,1330.56,1,
24.985,85.41,0.005,100.0,CRITICAL,374.8986,1.0,296.8,1,
24.915,85.265,0.005,100.0,CRITICAL,374.8986,1.0,296.8,1,
24.86,85.385,0.005,100.0,CRITICAL,374.8986,1.0,296.8,1,
25.075,85.46,0.005,100.0,CRITICAL,374.8986,1.0,296.8,1,
24.89,85.525,0.005,100.0,CRITICAL,374.8986,1.0,296.8,1,
24.92,85.375,0.005,44.52,MODERATE,37.4899,1.0,29.68,1,
24.86,85.4,0.005,31.8,MODERATE,37.4899,0.0,21.2,1,
24.94,85.445,0.005,44.52,MODERATE,37.4899,1.0,29.68,1,
24.85,85.415,0.005,100.0,CRITICAL,1194.7241,1.0,945.84,1,
24.875,85.425,0.005,100.0,CRITICAL,1275.3627,1.0,339.92,3,
24.95,85.415,0.005,100.0,CRITICAL,1207.4565,1.0,477.96,2,
24.945,85.41,0.005,100.0,CRITICAL,1196.1388,1.0,473.48,2,
24.965,85.3,0.005,100.0,CRITICAL,29.7089,1.0,70.56,1,
24.82,85.465,0.005,100.0,CRITICAL,29.7089,1.0,70.56,1,
24.835,85.46,0.005,100.0,CRITICAL,29.7089,1.0,70.56,1,
25.125,85.355,0.005,100.0,CRITICAL,34.6604,0.8571,36.68,2,
20.97,81.845,0.005,75.6,HIGH,31.831,1.0,50.4,1,
21.18,81.74,0.005,75.6,HIGH,31.831,1.0,50.4,1,
20.88,81.845,0.005,75.6,HIGH,31.831,1.0,50.4,1,
21.09,81.855,0.005,54.0,MODERATE,31.831,0.0,36.0,1,
21.165,81.77,0.005,75.6,HIGH,31.831,1.0,50.4,1,
21.015,81.945,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
21.005,81.95,0.005,1.2,SAFE,0.7074,0.0,0.8,1,
21.005,81.835,0.005,24.0,SAFE,28.2942,0.0,16.0,1,
21.015,81.86,0.005,33.6,MODERATE,28.2942,1.0,22.4,1,
21.065,81.955,0.005,33.6,MODERATE,28.2942,1.0,22.4,1,
20.995,81.995,0.005,33.6,MODERATE,28.2942,1.0,22.4,1,
21.035,81.785,0.005,19.32,SAFE,16.2692,1.0,6.44,2,
21.015,81.76,0.005,7.56,SAFE,6.3662,1.0,5.04,1,
20.955,81.805,0.005,5.4,SAFE,6.3662,0.0,3.6,1,
21.045,81.955,0.005,7.56,SAFE,6.3662,1.0,5.04,1,
22.075,82.04,0.005,100.0,CRITICAL,48.1002,1.0,76.16,1,
22.045,82.255,0.005,81.6,CRITICAL,48.1002,0.0,54.4,1,
21.99,82.205,0.005,100.0,CRITICAL,48.1002,1.0,76.16,1,
22.19,82.115,0.005,100.0,CRITICAL,48.1002,1.0,76.16,1,
22.045,82.07,0.005,32.4,MODERATE,19.0986,0.0,21.6,1,
22.115,82.08,0.005,45.36,MODERATE,19.0986,1.0,30.24,1,
21.935,82.17,0.005,45.36,MODERATE,19.0986,1.0,30.24,1,
22.09,82.04,0.005,100.0,CRITICAL,49.5149,1.0,39.2,2,
22.015,81.99,0.005,32.4,MODERATE,19.0986,0.0,21.6,1,
22.115,82.0,0.005,38.64,MODERATE,16.2692,1.0,25.76,1,
22.175,82.12,0.005,38.64,MODERATE,16.2692,1.0,25.76,1,
22.125,82.115,0.005,100.0,CRITICAL,224.9392,0.0,127.2,2,
22.18,82.21,0.005,38.64,MODERATE,16.2692,1.0,25.76,1,
22.035,82.03,0.005,38.64,MODERATE,16.2692,1.0,25.76,1,
22.125,82.18,0.005,100.0,CRITICAL,135.8123,1.0,107.52,1,
22.165,82.185,0.005,100.0,CRITICAL,135.8123,0.0,76.8,1,
22.115,82.29,0.005,100.0,CRITICAL,135.8123,1.0,107.52,1,
22.115,82.015,0.005,100.0,CRITICAL,135.8123,1.0,107.52,1,
22.13,82.155,0.005,100.0,CRITICAL,135.8123,1.0,107.52,1,
22.075,81.89,0.005,10.92,SAFE,9.1956,1.0,7.28,1,
22.18,82.145,0.005,10.92,SAFE,9.1956,1.0,7.28,1,
22.155,81.995,0.005,7.8,SAFE,9.1956,0.0,5.2,1,
22.11,82.15,0.005,83.16,CRITICAL,39.6119,1.0,27.72,2,
22.195,81.99,0.005,72.0,HIGH,84.8827,0.0,48.0,1,
21.995,82.045,0.005,100.0,CRITICAL,84.8827,1.0,67.2,1,
21.86,82.145,0.005,100.0,CRITICAL,84.8827,1.0,67.2,1,
22.085,82.17,0.005,100.0,CRITICAL,84.8827,1.0,67.2,1,
22.075,82.17,0.005,100.0,CRITICAL,84.8827,1.0,67.2,1,
21.395,82.03,0.005,100.0,CRITICAL,53.0517,1.0,42.0,2,
21.49,82.085,0.005,7.2,SAFE,4.2441,0.0,4.8,1,
21.455,82.02,0.005,7.2,SAFE,4.2441,0.0,4.8,1,
21.43,82.155,0.005,10.08,SAFE,4.2441,1.0,6.72,1,
21.475,82.06,0.005,10.08,SAFE,4.2441,1.0,6.72,1,
21.545,82.115,0.005,100.0,CRITICAL,94.7857,0.6418,22.4533,3,
21.335,82.225,0.005,11.76,SAFE,9.903,1.0,3.92,2,
21.455,82.16,0.005,1.8,SAFE,2.1221,0.0,1.2,1,
21.445,82.085,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
21.455,82.065,0.005,16.32,SAFE,18.3913,0.1154,5.44,2,
21.45,82.05,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
21.455,82.04,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
21.485,82.0,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
21.485,82.135,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
20.995,81.84,0.005,23.52,SAFE,9.903,1.0,15.68,1,
21.13,82.095,0.005,30.24,MODERATE,15.5618,1.0,10.08,2,
